DES_SUBGER,DES_REGION,COD_SUC,MAYORISTA,PRODUCTO,CODACTIVOR3,BARRA,DESCGRUPO,SUBGRUPOPROD,DESCMARCAACT,CAPACIDAD,SERIE,SERIEANT,IZQ,FECHAALTA,ANIOALTA,DESCMARCA,DESCSITUACION,CLIENTEESTADO
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400011662,0010063090,Frios,Froster,Fogel,12,070112483,280-CF-V1,280,16/02/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007948,0560013128,Frios,Froster,Mimet,12,648336,,,30/06/2005,2005,Cusqueña,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400010584,0010057721,Frios,Froster,Fogel,12,060811440,280-CF-V1,280,8/09/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400043965,0010068260,Frios,Froster,Fogel,12,070912912,F8-280-CF-V1,F8-,30/10/2007,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007953,0010051993,Frios,Froster,Inducol,12,3148222352,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007959,0010051999,Frios,Froster,Inducol,12,2039212817,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400010581,0010057601,Frios,Froster,Fogel,12,060811573,280-CF-V1,280,8/09/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400010580,0010057607,Frios,Froster,Fogel,12,060811602,280-CF-V1,280,8/09/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400010685,0010067237,Frios,Froster,Fogel,12,070911993,F8-280-CF-V1,F8-,8/10/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400012879,0010068181,Frios,Froster,Fogel,12,070912731,F8-280-CF-V1,F8-,30/10/2007,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400011663,0560013141,Frios,Froster,Inducol,12,460554CAWY3,,,24/08/2005,2005,Cusqueña,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400012661,0010067143,Frios,Froster,Fogel,12,070912206,F8-280-CF-V1,F8-,8/10/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007958,0010051998,Frios,Froster,Inducol,12,2512061132,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400012673,0010067155,Frios,Froster,Fogel,12,070912193,F8-280-CF-V1,F8-,8/10/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007870,0010051739,Frios,Froster,Inducol,12,2571060255,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400033383,0010049597,Frios,Froster,Inducol,12,0717030640,,,27/06/2005,2005,Backus,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007723,0010051723,Frios,Froster,Inducol,12,2005220411,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400010421,0010054458,Frios,Froster,Inducol,12,4393554REAKP,,,22/08/2005,2005,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007698,0010051281,Frios,Froster,Mimet,12,649020,,,13/07/2005,2005,Dorada,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400012890,0010068257,Frios,Froster,Fogel,12,070912996,F8-280-CF-V1,F8-,30/10/2007,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400031797,0010050424,Frios,Froster,Inducol,12,0623055750,,,27/06/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400008017,0010051420,Frios,Froster,Inducol,12,1585225028,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007595,0010063141,Frios,Froster,Fogel,12,070112375,280-CF-V1,280,16/02/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400013069,0010069078,Frios,Froster,Fogel,12,070913126,F8-280-CF-V1,F8-,8/10/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400008016,0010051419,Frios,Froster,Inducol,12,2507061245,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400008003,0010051448,Frios,Froster,Inducol,12,2728054845,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400011656,0010063079,Frios,Froster,Fogel,12,070112420,280-CF-V1,280,16/02/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007979,0560013841,Frios,Froster,Inducol,12,650287,,,15/07/2005,2005,Cusqueña,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007721,0010051720,Frios,Froster,Inducol,12,2617224646,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400042421,0010052043,Frios,Froster,Inducol,12,2629224328,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400008028,0010053040,Frios,Froster,Inducol,12,3354191147,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007983,0010053049,Frios,Froster,Inducol,12,3378221459,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400009378,0010063134,Frios,Froster,Fogel,12,070112412,280-CF-V1,280,16/02/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007593,0010063139,Frios,Froster,Fogel,12,070112385,280-CF-V1,280,16/02/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400008087,0010054278,Frios,Froster,Inducol,12,4481554LAWS8,,,9/08/2005,2005,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007621,0010063135,Frios,Froster,Fogel,12,070112458,280-CF-V1,280,16/02/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400008033,0010053422,Frios,Froster,Inducol,12,4742554LAX52,,,9/08/2005,2005,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400012663,0010067145,Frios,Froster,Fogel,12,070912200,F8-280-CF-V1,F8-,8/10/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007644,0010042226,Frios,Froster,Mimet,12,561752,,,27/05/2004,2004,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007600,0010047840,Frios,Froster,Inducol,12,05032944,,,5/05/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007855,0010051736,Frios,Froster,Inducol,12,2248070607,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007987,0010053033,Frios,Froster,Inducol,12,2284193558,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007622,0010063136,Frios,Froster,Fogel,12,070112380,280-CF-V1,280,16/02/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400011653,0010063076,Frios,Froster,Fogel,12,070112502,280-CF-V1,280,16/02/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007988,0010053034,Frios,Froster,Inducol,12,2752223835,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400008225,0010054436,Frios,Froster,Mimet,12,656856,,,9/08/2005,2005,Backus,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007722,0010051721,Frios,Froster,Inducol,12,1988220522,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007986,0010053052,Frios,Froster,Inducol,12,2604225044,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007640,0010045038,Frios,Froster,Mimet,12,561853,,,22/09/2004,2004,Dorada,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007989,0010053035,Frios,Froster,Inducol,12,2783233815,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400008644,0010067259,Frios,Froster,Fogel,12,070912138,F8-280-CF-V1,F8-,8/10/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400011982,0010063129,Frios,Froster,Fogel,12,070112466,280-CF-V1,280,16/02/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007596,0010063142,Frios,Froster,Fogel,12,070112445,280-CF-V1,280,16/02/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400012725,0010067394,Frios,Froster,Fogel,12,070912228,F8-280-CF-V1,F8-,8/10/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400008004,0010051449,Frios,Froster,Inducol,12,2701055153,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007871,0010051740,Frios,Froster,Inducol,12,3041053245,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400008020,0010051423,Frios,Froster,Inducol,12,2454213118,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400008026,0010051429,Frios,Froster,Inducol,12,2472222030,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400011658,0010063084,Frios,Froster,Fogel,12,070112386,280-CF-V1,280,16/02/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400012662,0010067144,Frios,Froster,Fogel,12,070912209,F8-280-CF-V1,F8-,8/10/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007984,0010053050,Frios,Froster,Inducol,12,3104064850,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400012886,0010068228,Frios,Froster,Fogel,12,070912769,F8-280-CF-V1,F8-,30/10/2007,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400011664,0560013917,Frios,Froster,Inducol,12,3668551WNAVI,,,24/08/2005,2005,Cusqueña,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007951,0010052004,Frios,Froster,Inducol,12,2572060303,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400007674,0010042237,Frios,Froster,Mimet,12,561721,,,27/05/2004,2004,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CIC,0017483 San Ignacio Ica - Ica,004102 Froster 280,000000000400008021,0010051424,Frios,Froster,Inducol,12,2618224711,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,000846 Nevera 1pta Superior,000000000400117608,0010103429,Frios,Nevera,Coldex,10,0101076581,F12-Rural-Never CA23,F12,26/03/2012,2012,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,000846 Nevera 1pta Superior,000000000400016639,0560006289,Frios,Nevera,Brasec,10,96897,96897,968,21/12/2000,2000,Cusqueña,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,000846 Nevera 1pta Superior,000000000400117605,0010103403,Frios,Nevera,Coldex,10,0101076555,F12-Rural-Never CA23,F12,26/03/2012,2012,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,000851 Nev 2 Pta Sup,000000000400016015,0010041161,Frios,Nevera,Coldex,10,0100306536,,,11/12/2003,2003,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,000851 Nev 2 Pta Sup,000000000400016063,0010044268,Frios,Nevera,Coldex,10,0100366713,,,17/08/2004,2004,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,000851 Nev 2 Pta Sup,000000000400015938,0010041411,Frios,Nevera,Coldex,10,0100304554,,,13/12/2003,2003,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,000851 Nev 2 Pta Sup,000000000400015906,0010044364,Frios,Nevera,Coldex,10,0100366921,,,12/08/2004,2004,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,000967 Vscooler 19p 1Pta,000000000400016638,0560006286,Frios,Visicooler,True,12,2167194,,,21/12/2000,2000,Cusqueña,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,000967 Vscooler 19p 1Pta,000000000400016649,0010027232,Frios,Visicooler,Mimet,12,143159,,,28/01/2000,2000,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,000967 Vscooler 19p 1Pta,000000000400016655,0010053298,Frios,Visicooler,Larp,12,VV-19,0640001273,064,13/02/2002,2002,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,000967 Vscooler 19p 1Pta,000000000400016644,0010027251,Frios,Visicooler,Mimet,12,235959,,,28/01/2000,2000,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,000967 Vscooler 19p 1Pta,000000000400016656,0010053300,Frios,Visicooler,Larp,12,VV-19,0640000763,064,14/02/2002,2002,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,000967 Vscooler 19p 1Pta,000000000400016640,0560006248,Frios,Visicooler,True,12,2167231,,,21/12/2000,2000,Cusqueña,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,003741 Nevera 2 Ptas Sup Corr Meta,000000000400016634,0560011475,Frios,Nevera,Coldex,10,0100303703,,,8/06/2004,2004,Cusqueña,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,003741 Nevera 2 Ptas Sup Corr Meta,000000000400016635,0560011476,Frios,Nevera,Coldex,10,0100303971,,,8/06/2004,2004,Cusqueña,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,003741 Nevera 2 Ptas Sup Corr Meta,000000000400015880,0010043257,Frios,Nevera,Coldex,10,0100361067,,,21/07/2004,2004,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,003741 Nevera 2 Ptas Sup Corr Meta,000000000400016652,0010043064,Frios,Nevera,Coldex,10,0100360387,,,19/07/2004,2004,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,003741 Nevera 2 Ptas Sup Corr Meta,000000000400016651,0010043150,Frios,Nevera,Coldex,10,0100360629,,,20/07/2004,2004,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,003741 Nevera 2 Ptas Sup Corr Meta,000000000400019635,0560006850,Frios,Nevera,Coldex,10,0100304785,,,30/12/2003,2003,Cusqueña,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,003741 Nevera 2 Ptas Sup Corr Meta,000000000400015916,0010043887,Frios,Nevera,Coldex,10,0100364844,,,9/08/2004,2004,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,003741 Nevera 2 Ptas Sup Corr Meta,000000000400016050,0010046411,Frios,Nevera,Inducol,10,02510272,,,12/04/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,003741 Nevera 2 Ptas Sup Corr Meta,000000000400015876,0010043574,Frios,Nevera,Coldex,10,0100363030,,,5/08/2004,2004,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,003741 Nevera 2 Ptas Sup Corr Meta,000000000400015999,0560006970,Frios,Nevera,Coldex,10,0100303546,,,7/01/2004,2004,Cusqueña,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,003741 Nevera 2 Ptas Sup Corr Meta,000000000400016019,0010040711,Frios,Nevera,Coldex,10,0100309487,,,4/12/2003,2003,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,003741 Nevera 2 Ptas Sup Corr Meta,000000000400015939,0010041774,Frios,Nevera,Coldex,10,0100303125,,,24/12/2003,2003,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,003741 Nevera 2 Ptas Sup Corr Meta,000000000400016020,0010042526,Frios,Nevera,Coldex,10,0100357744,,,12/07/2004,2004,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,003741 Nevera 2 Ptas Sup Corr Meta,000000000400016636,0560011477,Frios,Nevera,Coldex,10,0100303973,,,8/06/2004,2004,Cusqueña,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,003741 Nevera 2 Ptas Sup Corr Meta,000000000400016017,0010040636,Frios,Nevera,Coldex,10,0100302401,,,4/12/2003,2003,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,004102 Froster 280,000000000400015881,0560011435,Frios,Froster,Mimet,12,561649,,,12/05/2004,2004,Cusqueña,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,004102 Froster 280,000000000400017251,0010068240,Frios,Froster,Fogel,12,070912968,F8-280-CF-V1,F8-,30/10/2007,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,004102 Froster 280,000000000400017244,0010068208,Frios,Froster,Fogel,12,070912762,F8-280-CF-V1,F8-,30/10/2007,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,004102 Froster 280,000000000400017249,0010068226,Frios,Froster,Fogel,12,070912926,F8-280-CF-V1,F8-,30/10/2007,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,004102 Froster 280,000000000400015956,0010051270,Frios,Froster,Mimet,12,650457,,,13/07/2005,2005,Dorada,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,004102 Froster 280,000000000400015896,0010050339,Frios,Froster,Inducol,12,1251105942,,,27/06/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,004102 Froster 280,000000000400015924,0560013015,Frios,Froster,Mimet,12,641232,,,22/06/2005,2005,Cusqueña,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,004102 Froster 280,000000000400017479,0010074902,Frios,Froster,Fogel,12,071113307,F8-280-CF-V1,F8-,21/01/2008,2008,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,004102 Froster 280,000000000400017253,0010068247,Frios,Froster,Fogel,12,070912888,F8-280-CF-V1,F8-,30/10/2007,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,004102 Froster 280,000000000400017287,0010069833,Frios,Froster,Fogel,12,070913064,F8-280-CF-V1,F8-,30/10/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,004102 Froster 280,000000000400019086,0010052965,Frios,Froster,Inducol,12,3265065358,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,004102 Froster 280,000000000400015963,0010052569,Frios,Froster,Inducol,12,3699554REB2A,,,19/07/2005,2005,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,004102 Froster 280,000000000400016665,0010052442,Frios,Froster,Inducol,12,3108064507,,,19/07/2005,2005,Cristal,Prestado,Activo
Provincias,06 Centro,SAY,0900990 San Ignacio Ayacucho,004102 Froster 280,000000000400016670,0010051843,Frios,Froster,Inducol,12,2962050338,,,19/07/2005,2005,Cristal,Prestado,Activo
